Age,Gender,School_Grade,Daily_Usage_Hours,Sleep_Hours,Academic_Performance,Social_Interactions,Exercise_Hours,Anxiety_Level,Depression_Level,Self_Esteem,Parental_Control,Screen_Time_Before_Bed,Phone_Checks_Per_Day,Apps_Used_Daily,Time_on_Social_Media,Time_on_Gaming,Time_on_Education,Phone_Usage_Purpose,Family_Communication,Weekend_Usage_Hours,Addiction_Level,Night_Usage,Social_to_Edu_Ratio,Gaming_to_Social_Ratio,Weekend_Overuse,Phone_Obsessiveness,Sleep_Deficit,Usage_Bin,Usage_Group,Anxiety_Class,Depression_Class,Anxiety_Level_Class,Depression_Level_Class
16,0,0,6.0,7.1,55,2,0.0,9,9,10,0,0.5,134,20,1.5,2.2,0.0,1,10,4.3,10.0,5.5,2.5,1.28,-1.7000000000000002,6.380952380952381,0.9000000000000004,"(4, 6]",4–6,1,1,1,1
18,1,5,6.9,6.9,91,7,0.0,3,10,6,0,0.7,130,18,3.5,0.5,0.3,4,1,6.3,10.0,6.2,3.4615384615384612,0.3333333333333333,-0.6000000000000005,6.842105263157895,1.0999999999999996,"(6, 8]",6–8,0,1,0,1
17,1,0,7.1,5.3,51,7,1.8,2,9,5,1,0.9,148,10,2.0,0.9,1.6,3,2,4.1,10.0,6.199999999999999,1.1538461538461537,0.6333333333333333,-3.0,13.454545454545455,2.7,"(6, 8]",6–8,0,1,0,1
14,1,5,3.4,5.8,73,8,2.0,6,10,7,0,1.2,128,14,2.4,1.7,1.9,0,4,7.8,10.0,2.2,1.1724137931034482,0.7941176470588236,4.4,8.533333333333333,2.2,"(2, 4]",2–4,1,1,1,1
15,2,2,10.1,6.2,93,6,0.9,1,2,4,1,1.3,133,20,1.5,2.1,1.2,0,3,7.1,10.0,8.799999999999999,1.1363636363636362,1.24,-3.0,6.333333333333333,1.7999999999999998,"(10, 12]",10–12,0,0,0,0
19,0,0,2.6,6.0,77,0,1.3,10,4,10,1,1.2,94,15,1.4,1.9,1.9,0,9,6.7,7.8,1.4000000000000001,0.8275862068965517,1.2083333333333333,4.1,5.875,2.0,"(2, 4]",2–4,1,0,1,0
16,1,3,5.3,8.7,91,2,2.2,6,7,8,1,1.1,146,15,2.3,2.5,1.0,3,5,7.8,10.0,4.199999999999999,1.65,1.0606060606060606,2.5,9.125,-0.6999999999999993,"(4, 6]",4–6,1,1,1,1
13,2,1,2.0,6.1,55,7,0.0,1,9,9,0,1.6,87,19,2.2,0.0,1.3,0,4,7.1,6.7,0.3999999999999999,1.3913043478260871,0.3125,5.1,4.35,1.9000000000000004,"(0, 2]",0–2,0,1,0,1
18,1,5,5.8,6.3,95,7,1.9,1,5,1,0,1.8,123,18,2.8,2.1,0.1,4,9,5.8,10.0,4.0,3.454545454545454,0.8157894736842106,0.0,6.473684210526316,1.7000000000000002,"(4, 6]",4–6,0,0,0,0
17,1,0,3.3,9.1,66,9,0.0,1,1,8,0,0.8,27,6,2.5,1.6,1.8,3,10,7.2,4.6,2.5,1.25,0.7428571428571429,3.9000000000000004,3.857142857142857,-1.0999999999999996,"(2, 4]",2–4,0,0,0,0
17,2,2,5.9,6.6,54,10,1.6,10,10,6,1,1.1,29,12,2.2,0.0,0.2,2,5,3.5,7.8,4.800000000000001,2.666666666666667,0.3125,-2.4000000000000004,2.230769230769231,1.4000000000000004,"(4, 6]",4–6,1,1,1,1
19,1,4,5.6,3.9,89,5,1.5,3,3,4,1,1.0,100,19,3.5,2.1,0.0,1,5,7.5,10.0,4.6,4.5,0.6888888888888889,1.9000000000000004,5.0,4.1,"(4, 6]",4–6,0,0,0,0
14,1,5,5.0,8.7,93,8,0.0,7,5,2,1,1.3,119,15,1.4,2.0,1.5,1,3,5.3,9.4,3.7,0.96,1.25,0.2999999999999998,7.4375,-0.6999999999999993,"(4, 6]",4–6,1,0,1,0
17,2,4,4.4,5.3,55,2,1.5,3,5,7,1,0.9,120,12,2.0,2.1,1.5,0,6,10.2,10.0,3.5000000000000004,1.2,1.0333333333333334,5.799999999999999,9.23076923076923,2.7,"(4, 6]",4–6,0,0,0,0
19,1,4,1.8,4.7,87,1,0.3,2,5,10,1,0.6,24,14,2.2,0.0,0.0,4,9,5.7,4.9,1.2000000000000002,3.2,0.3125,3.9000000000000004,1.6,3.3,"(0, 2]",0–2,0,0,0,0
15,1,2,9.4,4.1,72,8,0.4,10,8,1,0,1.2,109,12,1.4,2.7,1.3,3,3,7.9,10.0,8.200000000000001,1.0434782608695652,1.5416666666666667,-1.5,8.384615384615385,3.9000000000000004,"(8, 10]",8–10,1,1,1,1
14,2,4,7.2,6.0,65,1,0.7,10,7,4,1,1.4,142,12,2.4,1.5,0.0,1,10,4.9,10.0,5.800000000000001,3.4,0.7352941176470589,-2.3,10.923076923076923,2.0,"(6, 8]",6–8,1,1,1,1
14,1,5,0.4,9.0,79,9,0.6,2,2,9,0,0.7,36,14,3.0,2.0,0.7,1,7,8.5,4.4,-0.29999999999999993,2.3529411764705883,0.75,8.1,2.4,-1.0,"(0, 2]",0–2,0,0,0,0
17,0,1,2.3,5.6,60,6,0.7,2,5,4,0,1.0,149,18,0.8,1.8,0.4,2,1,6.0,8.7,1.2999999999999998,1.2857142857142858,1.5555555555555554,3.7,7.842105263157895,2.4000000000000004,"(2, 4]",2–4,0,0,0,0
17,0,0,6.0,5.4,62,6,1.1,6,6,1,1,1.1,79,20,2.1,0.6,1.2,1,7,5.2,10.0,4.9,1.409090909090909,0.5161290322580645,-0.7999999999999998,3.761904761904762,2.5999999999999996,"(4, 6]",4–6,1,1,1,1
13,1,2,5.7,6.2,73,6,1.5,6,3,8,0,1.4,64,20,3.5,2.3,1.0,3,8,7.4,10.0,4.300000000000001,2.25,0.7333333333333333,1.7000000000000002,3.0476190476190474,1.7999999999999998,"(4, 6]",4–6,1,0,1,0
17,2,2,1.4,6.9,56,10,1.6,7,5,4,0,1.1,103,7,1.9,0.0,1.4,1,3,3.3,3.3,0.2999999999999998,1.2083333333333333,0.3448275862068966,1.9,12.875,1.0999999999999996,"(0, 2]",0–2,1,0,1,0
13,1,0,5.5,7.0,73,10,0.5,1,4,8,1,1.1,102,16,2.8,1.4,1.8,3,9,2.5,10.0,4.4,1.3571428571428572,0.631578947368421,-3.0,6.0,1.0,"(4, 6]",4–6,0,0,0,0
19,1,2,4.8,7.1,100,4,1.3,1,5,6,1,0.8,36,12,2.1,0.0,0.0,1,3,5.1,6.5,4.0,3.1,0.3225806451612903,0.2999999999999998,2.769230769230769,0.9000000000000004,"(4, 6]",4–6,0,0,0,0
15,0,4,6.2,7.8,57,5,1.3,9,6,5,1,0.6,75,16,2.9,0.0,0.4,3,3,5.4,9.9,5.6000000000000005,2.785714285714286,0.25641025641025644,-0.7999999999999998,4.411764705882353,0.20000000000000018,"(6, 8]",6–8,1,1,1,1
17,2,5,4.7,5.9,56,4,0.7,6,4,8,1,0.8,73,5,2.1,2.5,0.9,3,5,2.0,8.8,3.9000000000000004,1.6315789473684212,1.129032258064516,-2.7,12.166666666666666,2.0999999999999996,"(4, 6]",4–6,1,0,1,0
19,1,4,5.9,6.5,75,2,0.1,6,3,3,0,1.2,63,7,2.8,1.4,0.4,3,6,8.0,9.5,4.7,2.7142857142857144,0.631578947368421,2.0999999999999996,7.875,1.5,"(4, 6]",4–6,1,0,1,0
16,0,0,7.3,6.0,96,4,1.2,4,9,7,1,1.6,118,18,1.6,2.1,1.0,0,5,6.0,10.0,5.699999999999999,1.3,1.1923076923076923,-1.2999999999999998,6.2105263157894735,2.0,"(6, 8]",6–8,0,1,0,1
19,0,1,0.0,8.8,95,10,1.9,6,1,5,1,0.6,21,18,3.6,1.4,1.0,0,4,6.2,4.6,-0.6,2.3,0.5217391304347826,6.2,1.105263157894737,-0.8000000000000007,,,1,0,1,0
19,2,0,6.1,6.5,92,7,0.7,10,10,6,0,1.2,103,17,1.5,2.4,0.6,0,9,3.7,10.0,4.8999999999999995,1.5625,1.3599999999999999,-2.3999999999999995,5.722222222222222,1.5,"(6, 8]",6–8,1,1,1,1
19,0,4,5.0,4.3,58,6,1.3,10,3,6,0,0.1,55,12,1.5,4.0,2.0,1,7,6.2,10.0,4.9,0.8333333333333334,2.0,1.2000000000000002,4.230769230769231,3.7,"(4, 6]",4–6,1,0,1,0
17,0,5,3.5,5.7,59,9,0.9,5,2,1,0,1.2,105,10,2.1,1.7,0.7,2,9,6.6,8.5,2.3,1.823529411764706,0.8709677419354839,3.0999999999999996,9.545454545454545,2.3,"(2, 4]",2–4,0,0,0,0
16,0,4,4.4,4.1,96,5,1.6,10,7,1,0,1.8,90,12,2.0,1.0,1.2,1,4,4.8,9.6,2.6000000000000005,1.3636363636363635,0.6666666666666666,0.39999999999999947,6.923076923076923,3.9000000000000004,"(4, 6]",4–6,1,1,1,1
13,2,3,5.1,6.2,84,3,1.0,7,5,2,1,0.2,22,18,2.2,2.3,0.9,3,9,6.6,10.0,4.8999999999999995,1.6842105263157896,1.0312499999999998,1.5,1.1578947368421053,1.7999999999999998,"(4, 6]",4–6,1,0,1,0
16,1,1,6.7,5.8,52,0,1.0,9,10,6,1,1.0,43,16,2.5,1.6,0.8,3,9,5.5,10.0,5.7,1.9444444444444444,0.7428571428571429,-1.2000000000000002,2.5294117647058822,2.2,"(6, 8]",6–8,1,1,1,1
17,0,5,8.9,7.2,87,9,1.4,3,2,5,1,1.4,21,7,2.6,1.3,0.8,1,4,5.9,10.0,7.5,2.0,0.6388888888888888,-3.0,2.625,0.7999999999999998,"(8, 10]",8–10,0,0,0,0
14,2,4,3.9,8.8,80,3,0.1,10,3,1,1,0.8,81,20,3.2,1.5,1.7,4,2,5.0,9.8,3.0999999999999996,1.5555555555555556,0.5952380952380952,1.1,3.857142857142857,-0.8000000000000007,"(2, 4]",2–4,1,0,1,0
19,0,5,6.3,7.9,76,3,2.0,9,2,9,1,0.7,140,20,2.8,2.6,0.0,2,9,8.4,10.0,5.6,3.8,0.9473684210526316,2.1000000000000005,6.666666666666667,0.09999999999999964,"(6, 8]",6–8,1,0,1,0
15,1,2,5.2,3.0,54,5,1.8,6,2,6,0,1.3,95,12,1.4,2.8,1.1,0,2,8.9,10.0,3.9000000000000004,1.1428571428571428,1.5833333333333333,3.7,7.3076923076923075,5.0,"(4, 6]",4–6,1,0,1,0
17,1,1,1.6,5.8,79,4,2.0,4,9,6,1,0.9,126,6,3.1,0.1,0.0,3,10,5.8,5.6,0.7000000000000001,4.1,0.26829268292682934,4.199999999999999,18.0,2.2,"(0, 2]",0–2,0,1,0,1
15,1,4,3.6,4.4,66,1,0.6,3,8,7,0,1.5,61,12,1.1,0.3,0.3,2,2,7.6,6.4,2.1,1.6153846153846154,0.6190476190476191,3.9999999999999996,4.6923076923076925,3.5999999999999996,"(2, 4]",2–4,0,1,0,1
19,2,1,3.9,6.4,87,8,1.1,4,2,6,0,0.7,82,20,2.5,1.9,1.7,2,2,3.0,10.0,3.2,1.2962962962962963,0.8285714285714285,-0.8999999999999999,3.9047619047619047,1.5999999999999996,"(2, 4]",2–4,0,0,0,0
14,2,5,3.7,5.1,56,1,1.7,1,10,2,1,0.8,99,6,1.7,1.7,1.6,3,4,7.6,7.7,2.9000000000000004,1.0384615384615385,1.0,3.8999999999999995,14.142857142857142,2.9000000000000004,"(2, 4]",2–4,0,1,0,1
15,0,4,6.4,5.7,50,10,0.3,5,10,4,1,0.8,117,18,3.1,2.8,2.0,3,1,1.9,10.0,5.6000000000000005,1.3666666666666665,0.926829268292683,-4.5,6.157894736842105,2.3,"(6, 8]",6–8,0,1,0,1
15,2,0,2.7,4.7,69,10,0.0,1,8,4,0,1.4,59,14,1.9,1.2,1.0,2,9,5.3,7.4,1.3000000000000003,1.45,0.7586206896551725,2.5999999999999996,3.933333333333333,3.3,"(2, 4]",2–4,0,1,0,1
18,0,3,8.7,7.6,63,1,1.2,8,10,8,0,1.7,142,16,1.3,0.1,0.0,4,1,5.4,10.0,6.999999999999999,2.3,0.47826086956521746,-3.299999999999999,8.352941176470589,0.40000000000000036,"(8, 10]",8–10,1,1,1,1
19,0,4,6.4,5.1,93,5,0.5,4,9,1,1,1.5,112,13,1.0,1.0,0.0,3,10,7.4,10.0,4.9,2.0,1.0,1.0,8.0,2.9000000000000004,"(6, 8]",6–8,0,1,0,1
16,1,1,6.7,9.9,54,1,0.9,9,10,10,1,0.8,43,17,2.9,1.0,0.0,1,3,8.7,9.9,5.9,3.9,0.5128205128205129,1.9999999999999991,2.388888888888889,-1.9000000000000004,"(6, 8]",6–8,1,1,1,1
14,1,4,8.0,5.0,60,7,0.7,4,2,10,1,0.7,127,6,1.9,2.2,0.6,0,2,5.2,10.0,7.3,1.8124999999999998,1.103448275862069,-2.8,18.142857142857142,3.0,"(6, 8]",6–8,0,0,0,0
16,1,4,6.1,4.9,50,6,1.0,3,3,9,1,1.1,25,6,2.4,1.6,0.0,2,10,2.5,9.3,5.0,3.4,0.7647058823529412,-3.5999999999999996,3.5714285714285716,3.0999999999999996,"(6, 8]",6–8,0,0,0,0
17,0,0,5.4,3.0,76,0,1.7,9,8,8,1,0.9,58,8,1.2,3.1,0.0,2,9,4.3,10.0,4.5,2.2,1.8636363636363633,-1.1000000000000005,6.444444444444445,5.0,"(4, 6]",4–6,1,1,1,1
17,2,5,5.3,5.7,75,9,0.0,5,8,10,1,1.9,33,6,2.2,1.0,2.1,2,9,7.5,7.5,3.4,1.032258064516129,0.625,2.2,4.714285714285714,2.3,"(4, 6]",4–6,0,1,0,1
19,1,3,7.2,6.1,59,7,1.7,6,5,8,1,1.5,88,14,2.2,3.1,0.4,4,4,9.3,10.0,5.7,2.285714285714286,1.2812499999999998,2.1000000000000005,5.866666666666666,1.9000000000000004,"(6, 8]",6–8,1,0,1,0
16,2,3,4.1,6.8,92,10,2.5,5,8,10,0,1.3,24,7,2.1,1.2,0.8,0,5,6.7,5.9,2.8,1.7222222222222223,0.7096774193548387,2.6000000000000005,3.0,1.2000000000000002,"(4, 6]",4–6,0,1,0,1
18,1,4,4.7,6.5,96,1,1.0,1,5,10,0,0.9,118,20,3.1,2.6,1.7,0,3,6.6,10.0,3.8000000000000003,1.5185185185185184,0.878048780487805,1.8999999999999995,5.619047619047619,1.5,"(4, 6]",4–6,0,0,0,0
15,2,1,3.0,7.7,71,1,0.5,9,10,3,0,1.0,21,20,2.9,1.8,0.0,0,7,3.8,8.3,2.0,3.9,0.717948717948718,0.7999999999999998,1.0,0.2999999999999998,"(2, 4]",2–4,1,1,1,1
17,0,2,4.9,9.1,90,9,0.2,5,5,10,1,1.4,47,13,2.5,3.0,0.8,0,6,5.4,9.4,3.5000000000000004,1.9444444444444444,1.1428571428571428,0.5,3.357142857142857,-1.0999999999999996,"(4, 6]",4–6,0,0,0,0
18,2,2,5.6,7.8,53,0,1.2,8,5,1,0,0.5,65,9,3.5,1.4,0.3,2,8,1.6,9.7,5.1,3.4615384615384612,0.5333333333333333,-3.9999999999999996,6.5,0.20000000000000018,"(4, 6]",4–6,1,0,1,0
17,1,3,4.6,8.4,93,7,0.8,9,5,1,0,0.6,25,8,2.9,1.1,1.3,1,4,4.6,6.5,3.9999999999999996,1.6956521739130437,0.5384615384615385,0.0,2.7777777777777777,-0.40000000000000036,"(4, 6]",4–6,1,0,1,0
15,2,4,5.4,7.5,94,7,0.5,3,10,2,1,0.3,57,13,1.7,1.0,1.2,2,2,4.6,8.1,5.1000000000000005,1.2272727272727273,0.7407407407407407,-0.8000000000000007,4.071428571428571,0.5,"(4, 6]",4–6,0,1,0,1
15,1,0,7.0,5.7,90,10,0.4,8,10,7,0,1.2,117,7,5.0,0.1,2.2,4,6,2.8,10.0,5.8,1.875,0.18333333333333335,-4.2,14.625,2.3,"(6, 8]",6–8,1,1,1,1
16,2,1,7.3,4.9,58,2,0.7,10,4,7,0,0.6,42,17,3.4,2.1,0.6,2,1,4.7,10.0,6.7,2.75,0.7045454545454545,-2.5999999999999996,2.3333333333333335,3.0999999999999996,"(6, 8]",6–8,1,0,1,0
14,2,1,7.4,6.2,69,8,0.7,9,6,3,0,1.6,75,14,3.1,0.3,0.8,1,2,9.4,10.0,5.800000000000001,2.2777777777777777,0.3170731707317074,2.0,5.0,1.7999999999999998,"(6, 8]",6–8,1,1,1,1
18,1,2,4.5,8.6,57,4,0.0,2,9,7,1,0.9,109,12,4.3,1.9,0.8,3,6,5.5,10.0,3.6,2.944444444444444,0.5471698113207547,1.0,8.384615384615385,-0.5999999999999996,"(4, 6]",4–6,0,1,0,1
14,0,5,2.6,6.5,51,3,0.9,4,8,2,1,1.4,28,15,2.8,1.7,1.8,0,3,9.7,7.4,1.2000000000000002,1.3571428571428572,0.7105263157894738,7.1,1.75,1.5,"(2, 4]",2–4,0,1,0,1
13,0,0,5.9,4.4,73,5,0.2,10,1,6,0,1.0,94,10,3.4,1.1,0.9,0,4,8.9,10.0,4.9,2.3157894736842106,0.47727272727272724,3.0,8.545454545454545,3.5999999999999996,"(4, 6]",4–6,1,0,1,0
19,1,0,3.3,5.5,70,5,0.1,3,9,3,1,1.0,123,19,3.5,0.2,1.5,2,2,6.8,10.0,2.3,1.8,0.26666666666666666,3.5,6.15,2.5,"(2, 4]",2–4,0,1,0,1
13,1,2,6.3,4.9,55,5,0.2,1,1,6,0,1.1,128,15,1.8,2.0,0.6,0,5,3.8,10.0,5.199999999999999,1.7499999999999998,1.0714285714285714,-2.5,8.0,3.0999999999999996,"(6, 8]",6–8,0,0,0,0
13,0,3,5.0,8.6,81,9,0.8,9,9,2,1,0.1,97,11,1.8,1.4,0.4,3,10,4.7,8.0,4.9,2.0,0.8571428571428572,-0.2999999999999998,8.083333333333334,-0.5999999999999996,"(4, 6]",4–6,1,1,1,1
15,1,2,0.3,6.5,90,4,1.4,5,9,9,0,0.0,81,15,1.8,2.5,1.3,3,4,5.0,6.0,0.3,1.2173913043478262,1.25,4.7,5.0625,1.5,"(0, 2]",0–2,0,1,0,1
19,0,5,7.4,4.9,75,7,1.0,5,7,5,1,0.9,141,6,2.5,3.1,0.4,2,9,5.0,10.0,6.5,2.5,1.1714285714285713,-2.4000000000000004,20.142857142857142,3.0999999999999996,"(6, 8]",6–8,0,1,0,1
13,0,1,4.1,9.2,77,10,0.8,3,1,6,0,0.9,22,17,2.6,1.0,1.9,2,2,1.0,6.9,3.1999999999999997,1.2413793103448276,0.5555555555555556,-3.0999999999999996,1.2222222222222223,-1.1999999999999993,"(4, 6]",4–6,0,0,0,0
19,1,5,5.8,8.5,67,4,2.1,5,9,1,1,0.6,73,14,3.1,2.4,1.1,0,1,2.8,10.0,5.2,1.952380952380952,0.8292682926829269,-3.0,4.866666666666666,-0.5,"(4, 6]",4–6,0,1,0,1
13,2,0,6.7,5.6,83,10,1.3,10,4,7,0,1.4,107,7,2.4,1.3,0.8,0,3,7.9,10.0,5.300000000000001,1.8888888888888888,0.676470588235294,1.2000000000000002,13.375,2.4000000000000004,"(6, 8]",6–8,1,0,1,0
15,0,2,8.1,7.8,72,8,0.0,5,1,3,0,0.0,37,17,2.0,2.4,1.4,3,10,8.1,10.0,8.1,1.25,1.1333333333333333,0.0,2.0555555555555554,0.20000000000000018,"(8, 10]",8–10,0,0,0,0
14,0,3,1.6,4.4,50,6,0.1,7,5,1,1,1.2,65,14,1.8,1.8,1.8,4,9,3.8,7.1,0.40000000000000013,1.0,1.0,2.1999999999999997,4.333333333333333,3.5999999999999996,"(0, 2]",0–2,1,0,1,0
17,2,0,4.5,10.0,65,5,1.8,5,5,4,0,0.6,38,15,2.8,1.4,0.8,0,5,10.1,7.5,3.9,2.111111111111111,0.631578947368421,5.6,2.375,-2.0,"(4, 6]",4–6,0,0,0,0
15,1,5,6.3,8.1,79,5,0.9,4,10,6,0,0.8,95,17,2.4,1.7,0.2,4,3,5.8,10.0,5.5,2.8333333333333335,0.7941176470588236,-0.5,5.277777777777778,-0.09999999999999964,"(6, 8]",6–8,0,1,0,1
16,0,1,8.2,6.5,74,6,0.4,2,4,6,0,1.1,20,15,4.6,0.2,0.3,3,6,10.0,10.0,7.1,4.3076923076923075,0.2142857142857143,1.8000000000000007,1.25,1.5,"(8, 10]",8–10,0,0,0,0
14,2,2,3.9,3.3,64,5,1.4,2,9,5,0,1.4,86,16,2.3,2.0,0.9,3,4,7.4,10.0,2.5,1.736842105263158,0.9090909090909092,3.5000000000000004,5.0588235294117645,4.7,"(2, 4]",2–4,0,1,0,1
19,1,0,5.4,5.7,57,0,1.1,4,8,4,1,0.8,94,12,4.1,2.3,0.7,3,2,8.5,10.0,4.6000000000000005,3.0,0.6470588235294118,3.0999999999999996,7.230769230769231,2.3,"(4, 6]",4–6,0,1,0,1
14,0,5,7.2,6.5,80,0,0.0,8,4,4,1,1.4,121,6,1.9,1.6,0.7,3,5,9.5,10.0,5.800000000000001,1.7058823529411764,0.896551724137931,2.3,17.285714285714285,1.5,"(6, 8]",6–8,1,0,1,0
13,0,3,2.2,6.6,61,3,0.0,7,6,5,1,0.0,104,12,2.9,0.3,1.6,2,3,10.1,6.6,2.2,1.5,0.33333333333333337,7.8999999999999995,8.0,1.4000000000000004,"(2, 4]",2–4,1,1,1,1
17,2,0,4.9,6.4,81,1,0.4,10,4,10,1,0.9,77,15,3.2,2.0,1.3,0,2,4.7,10.0,4.0,1.8260869565217392,0.7142857142857143,-0.20000000000000018,4.8125,1.5999999999999996,"(4, 6]",4–6,1,0,1,0
16,2,4,3.5,4.6,52,6,3.0,9,3,4,1,1.6,96,8,3.3,1.3,0.0,0,9,9.2,9.3,1.9,4.3,0.5348837209302325,5.699999999999999,10.666666666666666,3.4000000000000004,"(2, 4]",2–4,1,0,1,0
14,0,2,7.1,3.0,87,8,1.6,7,1,3,1,1.4,79,12,3.1,1.6,0.6,0,3,5.7,10.0,5.699999999999999,2.5624999999999996,0.6341463414634148,-1.3999999999999995,6.076923076923077,5.0,"(6, 8]",6–8,1,0,1,0
13,2,5,6.0,5.3,93,5,2.3,2,10,8,1,1.7,61,9,3.4,1.1,1.8,0,2,6.6,10.0,4.3,1.5714285714285716,0.47727272727272724,0.5999999999999996,6.1,2.7,"(4, 6]",4–6,0,1,0,1
15,2,2,4.3,4.5,51,2,1.2,6,7,7,1,1.2,40,17,1.3,1.7,1.8,0,7,5.2,9.2,3.0999999999999996,0.8214285714285714,1.173913043478261,0.9000000000000004,2.2222222222222223,3.5,"(4, 6]",4–6,1,1,1,1
14,2,2,4.9,3.4,68,7,1.1,1,10,7,1,0.9,86,20,1.0,0.0,0.7,0,8,5.8,9.9,4.0,1.1764705882352942,0.5,0.8999999999999995,4.095238095238095,4.6,"(4, 6]",4–6,0,1,0,1
17,0,3,5.3,7.8,71,1,1.8,7,5,2,1,1.1,37,19,3.0,1.6,1.1,2,10,6.5,10.0,4.199999999999999,1.9047619047619047,0.65,1.2000000000000002,1.85,0.20000000000000018,"(4, 6]",4–6,1,0,1,0
16,2,0,6.4,6.5,90,6,0.4,7,2,3,0,1.5,54,14,1.3,1.7,1.9,1,2,3.9,10.0,4.9,0.793103448275862,1.173913043478261,-2.5000000000000004,3.6,1.5,"(6, 8]",6–8,1,0,1,0
18,0,4,6.5,8.7,96,0,1.1,9,4,1,1,1.2,24,7,1.2,0.2,1.9,0,3,5.5,5.4,5.3,0.7586206896551725,0.5454545454545454,-1.0,3.0,-0.6999999999999993,"(6, 8]",6–8,1,0,1,0
19,2,1,7.9,6.4,84,1,1.8,5,6,2,1,1.5,42,11,0.2,1.2,1.5,2,2,6.1,9.1,6.4,0.48,1.8333333333333335,-1.8000000000000007,3.5,1.5999999999999996,"(6, 8]",6–8,0,1,0,1
18,2,1,3.7,5.7,50,3,1.3,3,8,1,1,0.8,104,10,3.0,1.7,1.2,4,9,4.8,9.6,2.9000000000000004,1.8181818181818181,0.675,1.0999999999999996,9.454545454545455,2.3,"(2, 4]",2–4,0,1,0,1
13,2,5,4.9,6.6,56,9,1.8,2,7,5,0,1.0,53,7,2.0,0.0,0.5,1,2,7.3,6.1,3.9000000000000004,2.0,0.3333333333333333,2.3999999999999995,6.625,1.4000000000000004,"(4, 6]",4–6,0,1,0,1
13,1,4,3.0,6.8,62,9,1.3,2,1,1,0,1.6,44,18,5.0,1.5,1.1,1,4,6.3,10.0,1.4,2.857142857142857,0.4166666666666667,3.3,2.3157894736842106,1.2000000000000002,"(2, 4]",2–4,0,0,0,0
17,0,5,0.0,8.5,74,1,1.2,9,10,5,1,1.4,146,11,3.2,1.8,0.7,1,3,7.9,5.9,-1.4,2.4705882352941178,0.6666666666666666,7.9,12.166666666666666,-0.5,,,1,1,1,1
16,0,2,2.7,5.6,58,9,1.4,4,5,9,1,1.0,144,6,2.8,1.9,0.8,1,10,4.9,8.7,1.7000000000000002,2.111111111111111,0.7631578947368421,2.2,20.571428571428573,2.4000000000000004,"(2, 4]",2–4,0,0,0,0
15,2,0,7.0,7.5,77,8,1.8,2,6,5,1,1.4,129,11,2.9,1.4,0.5,1,7,7.3,10.0,5.6,2.6,0.6153846153846154,0.2999999999999998,10.75,0.5,"(6, 8]",6–8,0,1,0,1
14,2,1,5.5,8.4,89,8,2.0,6,6,2,0,1.6,89,19,2.9,2.6,1.4,0,7,5.7,10.0,3.9,1.625,0.9230769230769231,0.20000000000000018,4.45,-0.40000000000000036,"(4, 6]",4–6,1,1,1,1
14,0,5,7.3,3.7,52,0,0.5,2,9,5,0,1.3,66,6,3.0,3.1,0.0,0,2,5.5,10.0,6.0,4.0,1.025,-1.7999999999999998,9.428571428571429,4.3,"(6, 8]",6–8,0,1,0,1
13,2,3,5.3,7.0,60,6,2.1,1,10,9,0,2.0,58,8,3.2,2.8,0.1,3,6,9.3,10.0,3.3,3.818181818181818,0.9047619047619047,4.000000000000001,6.444444444444445,1.0,"(4, 6]",4–6,0,1,0,1
13,2,5,5.7,4.5,90,6,1.3,8,2,4,1,1.3,61,12,2.2,0.7,0.9,0,6,4.2,10.0,4.4,1.6842105263157896,0.53125,-1.5,4.6923076923076925,3.5,"(4, 6]",4–6,1,0,1,0
17,1,5,3.2,6.4,58,0,0.9,1,1,3,1,0.6,87,5,0.7,3.2,0.0,2,2,5.0,6.6,2.6,1.7,2.4705882352941178,1.7999999999999998,14.5,1.5999999999999996,"(2, 4]",2–4,0,0,0,0
19,1,0,3.9,8.0,76,4,3.4,9,10,3,0,0.9,63,9,2.4,0.1,1.5,3,6,8.0,5.5,3.0,1.3599999999999999,0.3235294117647059,4.1,6.3,0.0,"(2, 4]",2–4,1,1,1,1
19,2,1,6.9,7.2,98,4,0.9,4,5,3,1,0.9,63,10,2.1,1.4,0.9,0,4,3.3,10.0,6.0,1.6315789473684212,0.7741935483870968,-3.6000000000000005,5.7272727272727275,0.7999999999999998,"(6, 8]",6–8,0,0,0,0
17,2,1,4.5,8.2,98,0,0.4,4,7,7,1,1.2,91,19,3.5,2.0,1.2,1,1,5.0,10.0,3.3,2.0454545454545454,0.6666666666666666,0.5,4.55,-0.1999999999999993,"(4, 6]",4–6,0,1,0,1
16,2,5,3.9,7.1,52,7,0.9,3,4,7,1,0.7,65,8,2.0,2.5,0.9,2,2,8.1,7.8,3.2,1.5789473684210527,1.1666666666666667,4.199999999999999,7.222222222222222,0.9000000000000004,"(2, 4]",2–4,0,0,0,0
15,0,0,7.0,4.2,58,10,1.2,9,5,10,1,2.0,60,5,3.1,2.0,1.4,3,7,7.1,10.0,5.0,1.7083333333333333,0.7317073170731708,0.09999999999999964,10.0,3.8,"(6, 8]",6–8,1,0,1,0
15,2,0,2.7,8.7,64,2,1.5,7,1,6,0,1.1,146,17,2.8,2.7,0.0,1,4,8.1,10.0,1.6,3.8,0.9736842105263159,5.3999999999999995,8.11111111111111,-0.6999999999999993,"(2, 4]",2–4,1,0,1,0
